date,cash,positions_count,total_value,return,daily_return,cumulative_max,drawdown
2025-07-21 00:00:00-04:00,1080083.3409690857,0,1080083.3409690857,8.008334096908577,0.5593187311395242,1097498.3046913147,-1.586787300516801
2025-07-22 00:00:00-04:00,1080083.3409690857,0,1080083.3409690857,8.008334096908577,0.0,1097498.3046913147,-1.586787300516801
2025-07-23 00:00:00-04:00,1030610.8411216736,1,1080083.3409690857,8.008334096908577,0.0,1097498.3046913147,-1.586787300516801
2025-07-24 00:00:00-04:00,911853.3414268494,2,1081313.340511322,8.1313340511322,0.11388005865664574,1097498.3046913147,-1.4747142761687315
2025-07-25 00:00:00-04:00,863558.343257904,3,1082803.3421897888,8.28033421897889,0.13779555126567367,1097498.3046913147,-1.3389508155695062
2025-07-28 00:00:00-04:00,954135.8426475525,2,1083678.3421897888,8.367834218978887,0.0808087642425015,1097498.3046913147,-1.259224040934892
2025-07-29 00:00:00-04:00,1083373.3456993103,0,1083373.3456993103,8.33733456993102,-0.02814455900836954,1097498.3046913147,-1.2870141968900128
2025-07-30 00:00:00-04:00,1038495.8470726013,1,1083373.3456993103,8.33733456993102,0.0,1097498.3046913147,-1.2870141968900128
2025-07-31 00:00:00-04:00,1082573.3464622498,0,1082573.3464622498,8.25733464622498,-0.07384335605415959,1097498.3046913147,-1.3599071784682892
2025-08-01 00:00:00-04:00,414340.8416175842,7,1082573.3464622498,8.25733464622498,0.0,1097498.3046913147,-1.3599071784682892
2025-08-04 00:00:00-04:00,1009255.8463478088,3,1095020.8466911316,9.502084669113152,1.1498066407748864,1097498.3046913147,-0.2257368407398097
2025-08-05 00:00:00-04:00,1086968.3478736877,1,1095095.847454071,9.509584745407107,0.0068492543467080225,1097498.3046913147,-0.2189030476834608
2025-08-06 00:00:00-04:00,1095008.3478355408,0,1095008.3478355408,9.50083478355408,-0.007990133350765927,1097498.3046913147,-0.22687569038881694
2025-08-07 00:00:00-04:00,1040000.8481407166,1,1095008.3478355408,9.50083478355408,0.0,1097498.3046913147,-0.22687569038881694
2025-08-08 00:00:00-04:00,1040000.8481407166,1,1097338.3496665955,9.733834966659538,0.21278393316912503,1097498.3046913147,-0.014574512237108816
2025-08-11 00:00:00-04:00,1022333.3485984802,2,1096795.8463096619,9.679584630966186,-0.04943811150849298,1097498.3046913147,-0.06400541838198492
2025-08-12 00:00:00-04:00,932280.8483505249,2,1097590.8463859558,9.759084638595583,0.07248387008109702,1097590.8463859558,0.0
